age,gender,education_level,education_mismatch,sector_of_interest,current_employment_sector,formal_informal,region,location_type,monthly_income,region_employment_rate,regional_unemployment_rate,unemployment_duration,digital_skills_level,technical_skills,training_participation,program_type,household_income,household_size,employment_outcome,intervention_effectiveness,employment_duration_post_intervention,youth_unemployment_rate,urban_rural_employment_rate
18,Female,Primary or Less,True,ICT,,,Northern,Rural,,47.93,29.3,8.0,Advanced,['Coding'],False,,Medium,7,False,,,19.4,58.55
21,Male,Primary or Less,True,Healthcare,,,Kigali,Rural,,46.73,26.45,9.0,Advanced,['Coding'],False,,Medium,2,False,,,19.4,73.01
19,Female,Secondary,False,Education,Education,Informal,Southern,Rural,167685.41,87.47,17.15,,Advanced,['Data Analysis'],False,,High,2,True,Moderately Effective,1.0,19.4,30.58
23,Male,Secondary,True,Healthcare,,,Kigali,Urban,,78.68,26.35,8.0,Basic,[],False,,High,5,False,,,19.4,71.27
22,Male,Secondary,False,Agriculture,,,Northern,Rural,,64.52,13.94,,Basic,"['Marketing', 'Project Management']",True,Vocational Training,High,6,False,,,19.4,79.35
24,Male,University,False,ICT,,,Southern,Rural,,54.05,11.86,1.0,Basic,[],True,Digital Skills,Low,6,False,,,19.4,51.78
23,Male,University,False,Construction,,,Western,Rural,,82.4,10.69,,Advanced,"['Marketing', 'Project Management']",True,Business Development,High,7,False,,,19.4,56.65
20,Male,Secondary,False,Agriculture,Agriculture,Formal,Northern,Rural,292029.21,70.67,19.13,,Intermediate,['Data Analysis'],True,Vocational Training,High,1,True,Effective,6.0,19.4,68.93
16,Female,Primary or Less,False,Agriculture,Agriculture,Informal,Northern,Rural,253307.9,66.9,13.99,,Advanced,['Data Analysis'],True,Digital Skills,Medium,1,True,Effective,12.0,19.4,70.44
17,Male,Secondary,False,Construction,Construction,Informal,Southern,Rural,69170.0,48.58,10.8,,Intermediate,"['Marketing', 'Project Management']",False,,High,6,True,Effective,8.0,19.4,35.75
18,Male,TVET,False,Agriculture,Agriculture,Formal,Eastern,Rural,222194.53,82.5,15.02,,Basic,"['Marketing', 'Project Management']",False,,High,2,True,Ineffective,11.0,19.4,54.2
19,Male,University,False,Agriculture,Agriculture,Formal,Southern,Rural,184294.04,81.71,10.16,,Intermediate,"['Marketing', 'Project Management']",True,Business Development,High,6,True,Ineffective,1.0,19.4,51.7
17,Male,University,False,ICT,ICT,Formal,Southern,Rural,202592.08,75.9,20.39,,Intermediate,['Coding'],True,Digital Skills,Medium,7,True,Ineffective,9.0,19.4,75.25
18,Female,TVET,False,Construction,,,Southern,Rural,,82.72,13.26,,Advanced,['Data Analysis'],True,,High,5,False,,,19.4,66.7
21,Female,University,False,Construction,Construction,Formal,Eastern,Urban,74387.45,61.67,24.28,,Advanced,[],True,Digital Skills,High,7,True,Ineffective,4.0,19.4,76.65
19,Male,TVET,True,Construction,,,Western,Rural,,85.99,25.39,4.0,Basic,['Coding'],True,Digital Skills,High,3,False,,,19.4,52.18
25,Male,Secondary,False,Education,,,Kigali,Urban,,52.94,24.81,,Intermediate,"['Marketing', 'Project Management']",False,,Low,6,False,,,19.4,48.46
21,Male,Secondary,True,Healthcare,,,Western,Urban,,62.0,10.13,13.0,Advanced,"['Marketing', 'Project Management']",False,,Medium,4,False,,,19.4,52.0
20,Female,University,False,Construction,,,Kigali,Urban,,68.44,24.76,1.0,Advanced,['Data Analysis'],True,Digital Skills,High,6,False,,,19.4,77.48
20,Male,Primary or Less,False,ICT,,,Kigali,Urban,,82.87,16.06,,Intermediate,['Coding'],False,,High,7,False,,,19.4,38.75
17,Male,Primary or Less,False,Education,,,Eastern,Rural,,46.7,19.72,,Basic,['Coding'],False,,Low,8,False,,,19.4,66.3
18,Male,TVET,True,Education,,,Eastern,Rural,,82.87,22.87,22.0,Advanced,['Data Analysis'],False,,High,1,False,,,19.4,53.55
18,Male,University,False,Construction,Construction,Informal,Western,Rural,82246.41,45.05,15.45,,Advanced,"['Marketing', 'Project Management']",True,Vocational Training,High,3,True,Moderately Effective,8.0,19.4,58.85
18,Female,Secondary,False,Agriculture,Agriculture,Formal,Western,Rural,253252.86,64.31,18.01,,Basic,"['Marketing', 'Project Management']",True,,Medium,6,True,Moderately Effective,5.0,19.4,69.51
18,Male,University,False,Retail,Retail,Informal,Southern,Rural,76204.96,59.32,19.59,,Advanced,"['Marketing', 'Project Management']",True,,High,6,True,Effective,8.0,19.4,56.14
18,Female,Primary or Less,False,Agriculture,Agriculture,Informal,Northern,Urban,140835.85,43.15,14.32,,Intermediate,[],True,Vocational Training,Low,8,True,Ineffective,6.0,19.4,66.65
21,Male,University,False,Construction,,,Northern,Rural,,50.89,20.19,,Basic,['Coding'],False,,Medium,6,False,,,19.4,52.97
20,Male,University,False,Construction,Construction,Informal,Western,Urban,280237.03,88.48,22.46,,Advanced,['Data Analysis'],True,Business Development,Low,1,True,Ineffective,5.0,19.4,78.44
20,Male,Primary or Less,False,Education,Education,Formal,Western,Urban,60176.13,72.22,22.25,,Intermediate,"['Marketing', 'Project Management']",False,,Medium,5,True,Moderately Effective,7.0,19.4,49.9
19,Female,Secondary,False,ICT,ICT,Informal,Eastern,Rural,93156.9,66.51,23.8,,Basic,"['Marketing', 'Project Management']",True,,Medium,5,True,Ineffective,7.0,19.4,57.13
21,Female,Primary or Less,False,Retail,Retail,Informal,Western,Rural,223341.03,58.19,11.56,,Basic,['Data Analysis'],False,,Low,4,True,Effective,3.0,19.4,65.33
21,Male,Primary or Less,False,Construction,,,Western,Rural,,68.16,25.72,,Advanced,['Data Analysis'],False,,Medium,4,False,,,19.4,50.18
25,Male,TVET,True,Agriculture,,,Western,Rural,,58.3,16.01,19.0,Basic,['Coding'],True,Business Development,Medium,3,False,,,19.4,40.0
25,Female,Secondary,False,Healthcare,Healthcare,Informal,Kigali,Urban,134696.07,61.0,27.21,,Basic,"['Marketing', 'Project Management']",False,,High,1,True,Moderately Effective,9.0,19.4,76.84
18,Male,Primary or Less,True,Healthcare,,,Western,Urban,,80.4,12.99,11.0,Intermediate,['Coding'],True,Vocational Training,Low,4,False,,,19.4,76.43
24,Female,University,False,Agriculture,Agriculture,Informal,Kigali,Urban,113571.79,42.56,12.66,,Advanced,['Coding'],False,,Low,3,True,Ineffective,6.0,19.4,39.83
24,Female,University,False,Retail,,,Western,Rural,,53.47,22.49,5.0,Advanced,"['Marketing', 'Project Management']",False,,High,5,False,,,19.4,58.96
17,Male,University,False,Agriculture,Agriculture,Informal,Northern,Rural,231023.85,50.25,22.95,,Intermediate,['Data Analysis'],True,Business Development,Medium,3,True,Effective,3.0,19.4,58.04
21,Female,Secondary,False,Education,Education,Informal,Kigali,Urban,183257.75,44.45,18.14,,Intermediate,['Coding'],False,,Low,7,True,Effective,5.0,19.4,68.4
23,Female,University,False,ICT,,,Northern,Urban,,66.23,26.72,,Basic,['Data Analysis'],True,Vocational Training,Low,2,False,,,19.4,59.99
17,Female,TVET,False,Education,,,Eastern,Rural,,80.49,27.32,,Basic,['Data Analysis'],True,Business Development,High,1,False,,,19.4,59.57
18,Male,University,False,Healthcare,Healthcare,Informal,Eastern,Rural,254159.37,73.6,20.0,,Advanced,[],True,,High,2,True,Ineffective,12.0,19.4,30.54
23,Female,TVET,False,Healthcare,Healthcare,Informal,Kigali,Urban,129948.52,88.85,13.57,,Intermediate,[],True,Vocational Training,High,4,True,Ineffective,4.0,19.4,70.26
18,Female,TVET,True,Retail,,,Northern,Rural,,81.75,14.88,1.0,Advanced,['Coding'],False,,Low,4,False,,,19.4,71.87
17,Male,Secondary,True,Agriculture,,,Eastern,Urban,,44.3,16.32,4.0,Basic,['Coding'],True,Digital Skills,Low,3,False,,,19.4,64.01
21,Male,Secondary,True,Construction,,,Kigali,Urban,,47.9,18.61,1.0,Intermediate,['Coding'],True,,Medium,4,False,,,19.4,77.87
18,Male,Secondary,True,Healthcare,,,Southern,Rural,,56.15,10.01,22.0,Advanced,['Coding'],True,Business Development,High,6,False,,,19.4,51.39
22,Male,Secondary,False,Construction,Construction,Informal,Northern,Rural,243226.65,88.89,19.61,,Basic,['Data Analysis'],False,,Medium,6,True,Ineffective,6.0,19.4,65.89
20,Female,University,False,Retail,,,Northern,Rural,,59.6,27.95,2.0,Intermediate,"['Marketing', 'Project Management']",False,,Medium,1,False,,,19.4,55.51
24,Female,University,False,Retail,,,Southern,Urban,,77.79,10.03,7.0,Intermediate,['Data Analysis'],True,Vocational Training,Medium,7,False,,,19.4,52.44
23,Female,Primary or Less,False,Healthcare,,,Northern,Rural,,76.35,11.52,,Intermediate,['Data Analysis'],False,,High,1,False,,,19.4,51.08
25,Female,Secondary,False,Education,,,Western,Rural,,55.11,17.36,,Intermediate,"['Marketing', 'Project Management']",False,,Low,5,False,,,19.4,68.18
16,Female,Primary or Less,False,Education,,,Western,Rural,,70.29,15.87,,Advanced,['Data Analysis'],True,,High,7,False,,,19.4,61.03
17,Male,Primary or Less,False,Construction,Construction,Informal,Northern,Rural,144810.68,73.46,26.21,,Basic,"['Marketing', 'Project Management']",False,,High,5,True,Effective,4.0,19.4,53.65
18,Female,University,False,Retail,Retail,Informal,Southern,Rural,248041.74,77.56,14.79,,Advanced,[],False,,High,7,True,Moderately Effective,2.0,19.4,57.71
24,Female,Primary or Less,False,Agriculture,,,Western,Rural,,63.57,28.37,,Intermediate,['Data Analysis'],True,Business Development,High,7,False,,,19.4,57.4
25,Male,Secondary,False,Education,Education,Formal,Western,Urban,209383.49,50.03,22.81,,Advanced,['Coding'],False,,Low,1,True,Effective,3.0,19.4,50.23
23,Female,TVET,False,Agriculture,Agriculture,Informal,Eastern,Rural,158681.63,64.55,20.4,,Intermediate,"['Marketing', 'Project Management']",True,Business Development,Low,2,True,Effective,3.0,19.4,70.06
20,Female,Secondary,True,Retail,,,Western,Urban,,51.23,24.64,17.0,Advanced,['Coding'],True,,Low,4,False,,,19.4,79.12
25,Male,Primary or Less,False,Healthcare,Healthcare,Informal,Kigali,Urban,172922.42,67.22,28.66,,Basic,['Data Analysis'],False,,Medium,2,True,Effective,9.0,19.4,49.89
21,Female,TVET,True,Healthcare,,,Kigali,Urban,,64.65,17.16,14.0,Intermediate,[],True,Business Development,High,2,False,,,19.4,54.95
18,Female,Primary or Less,False,Construction,,,Western,Rural,,40.21,25.62,,Advanced,[],False,,High,8,False,,,19.4,65.5
17,Female,TVET,False,Education,Education,Informal,Northern,Rural,204180.5,43.73,13.09,,Basic,['Data Analysis'],False,,High,6,True,Moderately Effective,3.0,19.4,63.84
20,Male,Primary or Less,True,Education,,,Southern,Urban,,57.16,11.9,4.0,Intermediate,"['Marketing', 'Project Management']",False,,High,2,False,,,19.4,58.73
18,Female,TVET,False,Construction,,,Southern,Rural,,85.95,17.63,,Advanced,[],True,Digital Skills,Low,3,False,,,19.4,77.84
16,Female,TVET,False,Education,,,Southern,Rural,,74.37,11.3,,Basic,['Coding'],True,Business Development,High,1,False,,,19.4,56.74
25,Female,TVET,False,ICT,,,Northern,Rural,,74.46,27.41,,Intermediate,"['Marketing', 'Project Management']",True,Vocational Training,Low,3,False,,,19.4,54.53
19,Male,Primary or Less,False,ICT,ICT,Formal,Kigali,Urban,166404.13,48.06,23.79,,Advanced,['Data Analysis'],True,,Low,1,True,Moderately Effective,1.0,19.4,59.51
19,Male,Primary or Less,False,Healthcare,Healthcare,Informal,Western,Rural,232644.69,57.3,22.79,,Basic,['Data Analysis'],False,,Low,3,True,Ineffective,2.0,19.4,50.79
21,Male,TVET,False,Agriculture,Agriculture,Formal,Northern,Urban,171479.27,87.39,16.2,,Basic,[],True,Business Development,Medium,5,True,Ineffective,1.0,19.4,43.08
18,Female,Secondary,True,Construction,,,Eastern,Rural,,82.16,21.56,14.0,Intermediate,['Data Analysis'],True,Vocational Training,Low,4,False,,,19.4,79.77
24,Male,TVET,False,Healthcare,Healthcare,Informal,Kigali,Urban,128501.36,45.71,26.27,,Basic,"['Marketing', 'Project Management']",False,,Medium,1,True,Moderately Effective,7.0,19.4,65.78
25,Female,University,False,Education,,,Western,Rural,,58.91,15.03,,Intermediate,['Coding'],False,,Medium,4,False,,,19.4,78.67
16,Female,Primary or Less,True,Retail,,,Kigali,Urban,,52.77,26.96,21.0,Basic,"['Marketing', 'Project Management']",True,,High,1,False,,,19.4,56.83
16,Male,Primary or Less,True,Education,,,Eastern,Rural,,74.35,11.47,19.0,Intermediate,['Coding'],True,,Medium,5,False,,,19.4,30.14
22,Female,University,False,Education,Education,Formal,Western,Rural,98999.25,66.56,28.03,,Intermediate,['Data Analysis'],True,,Medium,3,True,Effective,6.0,19.4,36.14
19,Male,University,False,ICT,ICT,Formal,Northern,Urban,121601.54,69.01,29.84,,Advanced,"['Marketing', 'Project Management']",False,,High,1,True,Ineffective,10.0,19.4,67.9
21,Male,TVET,False,Retail,,,Eastern,Rural,,64.28,28.24,,Intermediate,['Data Analysis'],False,,Low,5,False,,,19.4,54.61
19,Male,Secondary,False,Healthcare,Healthcare,Formal,Western,Rural,160575.16,66.05,23.33,,Intermediate,['Coding'],False,,Low,1,True,Ineffective,12.0,19.4,68.14
16,Female,University,False,Education,,,Southern,Rural,,41.26,23.01,,Advanced,[],False,,Medium,4,False,,,19.4,57.3
16,Female,Primary or Less,False,Construction,,,Kigali,Urban,,85.28,17.04,,Basic,['Coding'],True,Business Development,Low,3,False,,,19.4,65.03
21,Male,Secondary,False,Construction,Construction,Formal,Southern,Rural,111402.98,47.6,24.62,,Basic,['Coding'],False,,High,6,True,Moderately Effective,4.0,19.4,66.22
21,Female,Primary or Less,False,Construction,Construction,Informal,Northern,Rural,245720.82,79.85,27.66,,Intermediate,[],True,,Medium,6,True,Effective,1.0,19.4,43.76
21,Male,Secondary,False,Retail,Retail,Informal,Southern,Rural,201586.98,56.28,13.85,,Advanced,"['Marketing', 'Project Management']",False,,Low,3,True,Ineffective,5.0,19.4,43.02
21,Female,Primary or Less,False,Agriculture,Agriculture,Formal,Kigali,Urban,279839.15,65.02,21.95,,Basic,['Data Analysis'],False,,Low,5,True,Effective,7.0,19.4,30.98
16,Male,Secondary,False,Agriculture,,,Eastern,Urban,,77.89,24.77,,Advanced,[],False,,Medium,4,False,,,19.4,74.41
20,Female,TVET,True,Healthcare,,,Eastern,Urban,,46.68,12.57,12.0,Basic,[],False,,Low,2,False,,,19.4,78.97
16,Female,TVET,False,Construction,,,Western,Rural,,54.48,17.75,,Advanced,"['Marketing', 'Project Management']",True,,Low,8,False,,,19.4,72.63
16,Female,University,False,Construction,Construction,Informal,Kigali,Urban,237926.71,81.02,22.95,,Advanced,['Data Analysis'],False,,Medium,6,True,Ineffective,2.0,19.4,37.2
23,Female,Secondary,False,Education,Education,Informal,Kigali,Urban,209990.34,69.63,22.19,,Intermediate,['Data Analysis'],False,,Low,4,True,Effective,6.0,19.4,57.45
25,Male,TVET,False,Agriculture,Agriculture,Formal,Eastern,Rural,183059.58,58.92,26.11,,Advanced,"['Marketing', 'Project Management']",False,,Low,2,True,Moderately Effective,2.0,19.4,53.82
22,Male,Primary or Less,False,Healthcare,Healthcare,Informal,Southern,Rural,195395.35,71.18,18.86,,Intermediate,['Data Analysis'],True,Business Development,High,5,True,Ineffective,5.0,19.4,78.85
16,Male,Primary or Less,True,Healthcare,,,Kigali,Urban,,67.43,25.76,21.0,Advanced,['Coding'],False,,High,8,False,,,19.4,50.24
25,Male,Primary or Less,False,Retail,,,Southern,Urban,,56.55,16.87,,Basic,['Coding'],False,,High,3,False,,,19.4,77.89
24,Female,University,False,Retail,Retail,Informal,Eastern,Rural,148387.39,40.41,29.14,,Advanced,"['Marketing', 'Project Management']",False,,Medium,6,True,Moderately Effective,6.0,19.4,50.03
21,Male,Primary or Less,False,Agriculture,Agriculture,Formal,Kigali,Urban,280234.41,41.38,19.98,,Intermediate,['Coding'],True,Vocational Training,High,3,True,Moderately Effective,1.0,19.4,54.79
18,Male,Primary or Less,False,ICT,ICT,Informal,Eastern,Urban,296891.05,59.78,15.09,,Basic,['Coding'],False,,Low,1,True,Ineffective,1.0,19.4,65.25
21,Male,University,False,Education,,,Kigali,Urban,,45.17,29.73,,Intermediate,[],False,,Low,1,False,,,19.4,71.64
17,Male,Primary or Less,False,Healthcare,,,Eastern,Rural,,50.34,11.46,,Basic,[],False,,Medium,4,False,,,19.4,43.78
16,Male,Primary or Less,True,Retail,,,Southern,Urban,,83.83,29.1,21.0,Basic,['Coding'],False,,Low,4,False,,,19.4,69.22
20,Female,TVET,False,Healthcare,Healthcare,Informal,Eastern,Rural,132215.22,49.51,19.87,,Advanced,"['Marketing', 'Project Management']",True,Business Development,Low,5,True,Moderately Effective,7.0,19.4,73.33
24,Male,Primary or Less,True,ICT,,,Western,Urban,,50.45,23.41,2.0,Advanced,['Coding'],False,,Low,5,False,,,19.4,56.35
19,Female,University,False,Construction,,,Eastern,Rural,,49.26,18.57,10.0,Advanced,['Data Analysis'],True,Digital Skills,Medium,8,False,,,19.4,42.87
16,Female,TVET,False,Construction,,,Southern,Rural,,89.15,12.05,,Advanced,[],False,,High,7,False,,,19.4,30.41
23,Male,Primary or Less,False,Agriculture,Agriculture,Informal,Eastern,Rural,276600.15,50.47,22.58,,Advanced,['Coding'],False,,Medium,1,True,Ineffective,12.0,19.4,47.65
17,Male,TVET,False,ICT,,,Southern,Rural,,75.6,18.2,,Basic,"['Marketing', 'Project Management']",False,,High,4,False,,,19.4,54.45
21,Female,TVET,False,Healthcare,Healthcare,Informal,Western,Rural,57512.84,77.38,25.77,,Intermediate,['Data Analysis'],False,,Medium,8,True,Ineffective,6.0,19.4,56.49
24,Female,University,False,Retail,Retail,Formal,Southern,Rural,181041.66,58.3,16.08,,Intermediate,"['Marketing', 'Project Management']",True,Vocational Training,Low,5,True,Moderately Effective,3.0,19.4,79.27
17,Female,Secondary,False,Healthcare,Healthcare,Formal,Western,Urban,188910.66,56.72,29.15,,Advanced,['Coding'],False,,Medium,3,True,Ineffective,8.0,19.4,57.39
23,Male,TVET,False,Retail,,,Western,Urban,,41.25,17.57,,Advanced,[],False,,High,2,False,,,19.4,44.57
20,Male,TVET,False,Education,Education,Informal,Eastern,Rural,257748.95,67.01,17.56,,Intermediate,['Coding'],True,,Medium,3,True,Moderately Effective,9.0,19.4,64.13
24,Male,Secondary,True,Education,,,Kigali,Urban,,40.54,28.79,11.0,Advanced,[],True,Vocational Training,High,2,False,,,19.4,54.31
17,Female,Primary or Less,False,Construction,Construction,Informal,Western,Urban,171291.47,62.87,12.38,,Intermediate,['Data Analysis'],True,Vocational Training,Low,2,True,Ineffective,2.0,19.4,55.27
19,Female,Secondary,False,Agriculture,,,Southern,Rural,,85.17,26.66,,Advanced,['Data Analysis'],False,,Low,5,False,,,19.4,79.16
21,Female,TVET,True,Retail,,,Southern,Rural,,67.58,25.35,24.0,Advanced,"['Marketing', 'Project Management']",True,Digital Skills,Low,6,False,,,19.4,46.02
17,Male,Secondary,False,Retail,Retail,Informal,Northern,Urban,149733.14,89.18,29.94,,Basic,['Coding'],True,Business Development,Medium,6,True,Effective,10.0,19.4,65.99
22,Female,TVET,False,Agriculture,Agriculture,Formal,Eastern,Rural,95645.49,40.74,26.41,,Basic,['Data Analysis'],False,,Medium,6,True,Ineffective,4.0,19.4,69.14
25,Female,University,False,Agriculture,,,Eastern,Rural,,83.03,16.29,,Advanced,"['Marketing', 'Project Management']",True,Vocational Training,Medium,3,False,,,19.4,57.74
16,Male,University,False,ICT,,,Western,Rural,,89.88,23.06,8.0,Basic,[],False,,Medium,4,False,,,19.4,78.37
22,Female,Primary or Less,False,Retail,Retail,Informal,Eastern,Rural,248399.57,49.02,12.07,,Advanced,['Coding'],True,,Low,3,True,Moderately Effective,8.0,19.4,58.03
17,Female,University,False,Healthcare,,,Western,Urban,,46.78,15.58,,Advanced,[],True,Digital Skills,High,7,False,,,19.4,77.95
20,Male,Secondary,False,Construction,,,Eastern,Rural,,85.19,20.23,,Intermediate,['Data Analysis'],True,Digital Skills,Low,1,False,,,19.4,44.2
16,Male,Primary or Less,True,Retail,,,Southern,Rural,,42.46,14.11,24.0,Basic,"['Marketing', 'Project Management']",False,,Low,5,False,,,19.4,60.14
20,Male,Primary or Less,True,ICT,,,Western,Rural,,42.6,11.01,23.0,Intermediate,['Data Analysis'],True,,High,3,False,,,19.4,47.25
18,Male,University,False,Retail,Retail,Informal,Northern,Rural,148886.53,61.75,25.23,,Advanced,['Data Analysis'],True,Vocational Training,Medium,5,True,Ineffective,12.0,19.4,77.59
19,Female,Secondary,False,Education,Education,Formal,Northern,Urban,90341.16,86.18,18.32,,Basic,['Coding'],True,,High,2,True,Moderately Effective,3.0,19.4,78.79
24,Male,Primary or Less,False,Agriculture,Agriculture,Formal,Western,Urban,152877.55,41.27,26.55,,Basic,['Coding'],False,,Medium,8,True,Effective,3.0,19.4,52.3
